Timestamp,What is your favorite Pokemon?,What is your least favorite Pokemon?,What Main Series Games have you played?,What is your Favorite Main Series Game?,What is your favorite Pokemon Type?,What is your least favorite Type?,What is your favorite Pokemon from Kanto?,Who is your favorite Kanto Gym Leader?,Who is your favorite member of the Kanto Elite Four?,What is your favorite town/city in Kanto?,What is your favorite Pokemon from Johto?,Who is your favorite Johto Gym Leader,Who is your favorite Johto Elite Four,What is your favorite town/city in Johto?,What is your favorite Pokemon from Hoenn?,Who is your favorite gym leader from Hoenn?,Who is your favorite Elite Four member from Hoenn?,Who is your favorite Frontier Brain from Hoenn?,What is your favorite town/city in Hoenn?,Column25,What is your favorite Pokemon from Sinnoh?,Who is your favorite Gym Leader from Sinnoh?,Column28,Who is your favorite Elite Four Member from Sinnoh?,Who is your favorite Frontier Brain from Sinnoh?,What is your favorite town/city in Sinnoh?,What is your favorite Pokemon from Unova?,Who is your favorite Gym Leader from Unova?,Who is your favorite Member of the Elite Four from Unova?,What is your favorite town/city from Unova?,What is your favorite Pokemon from Kalos?,Who is your favorite Gym Leader from Kalos?,Who is your favorite Member of the EIite Four in Kalos?,What is your favorite city/town in Kalos?,What is your favorite Pokemon from Alola?,Who is your favorite Trial Captain from Alola?,What is your favorite town/city in Alola?,WhatisyourfavoriteNormalType?,FightingType?,FlyingType,Poison Type?,Ground Type?,Rock Type?,Bug Type?,Ghost Type?,Steel Type?,Fire Type?,Water Type?,Grass Type?,Electric Type?,Psychic Type?,Ice Type?,Dragon Type?,Dark Type?,Fairy Type?,Kanto Starter?,Johto Starter?,Hoenn Starter?,Sinnoh Starter?,Unova Starter?,Kalos Starter?,Alola Starter?,Fossil,Column1,Eeveelution?,Kanto Elemental Bird Trio,Johto Beasts Trio,Johto Tower Duo,Hoenn Weather Trio,Hoenn Golem Trio,Sinnoh Creation Trio,Sinnoh Lake Guardians,Unova Musketeers,Unova Forces of Nature,Unova Tao Trio,Kalos Aura Trio,Alola Island Guardians,Alola Ultra Beasts,Mythics,Solgaleo or Lunala,Latias or Latios
6/22/2017 2:39:48,Raichu,Ditto,"Yellow, Crystal, Emerald, Fire Red, Platinum, Black 2, X, Alpha Sapphire, Moon",Alpha Sapphire,Fire,Rock,Raichu,Misty,Lance,Pallet,Politoed,Jasmine,Koga,Ecruteak,Sceptile,Flannery,Phoebe,Anabel,Littleroot,0,Garchomp,Fantina,0,Lucian,Dahlia,Eterna,Genesect,Iris,Grimsley,Aspertia,Greninja,Wulfric,Drasna,Laverre,Decidueye,Mallow,Konikoni,Delcatty,Gallade,Gliscor/Gligar(whicheverissecondstage),Crobat,Swampert,Aerodactyl,Masquerain,Gengar,Scizor,Charizard,Greninja,Sceptile,Raichu,Latias,Lapras,Rayquaza,Mightyena,Gardevoir,Charmander,Cyndaquil,Treecko,Chimchar,Snivy,Froakie,Rowlet,Dome (Kabuto),0,Flareon,Articuno,Suicune,Lugia,Rayquaza,Regice,Giratina,Mesprit,Keldeo,Landorus,Kyurem,Zygarde,Tapu Fini,Necrozma,Mew,Lunala,Latias
6/22/2017 2:34:28,,,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, White, Y, Omega Ruby, Alpha Sapphire, Sun",,Electric,Fairy,Mewtwo,Giovanni,Lance,Celadon,Typhlosion,Jasmine,Koga,Goldenrod,Latios,Wallace,Sidney,Tucker,Lilycove,0,Palkia,Volkner,0,Aaron,Palmer,Sunyshore,Zekrom,Roxie,Grimsley,Nimbasa,Heliolisk,Clemont,Drasna,Coumarine,Xurkitree,Sophocles,Hau'oli,Porygon2,Toxicroak,Noivern,Drapion,Rhydon,Golem,Galvantula,Gengar,Steelix,Typhlosion,Blastoise,Sceptile,Magneton,Gallade,Weavile,Salamence,Houndoom,Granbull,Squirtle,Cyndaquil,Treecko,Turtwig,Oshawott,Chespin,Litten,Armor (Shieldon),0,Jolteon,Zapdos,Raikou,Ho-oh,Kyogre,Registeel,Palkia,Azelf,Cobalion,Thundurus,Zekrom,Yveltal,Tapu Koko,Xurkitree,Darkrai,Solgaleo,Latios
6/22/2017 2:33:52,Weezing,Floatzel,"Red, Blue, Yellow, Gold, Silver, Ruby, Fire Red, Diamond, SoulSilver, Black, Y, Moon",Blue,Poison,Ground,Weezing,Koga,Agatha,Cinnabar,Umbreon,Pryce,Koga,Mahogany,Cacturne,,,,,536,Honchkrow,Crasher Wake,846,,,Canalave,Hydreigon,,,Castelia,Dragalge,,Wikstrom,Lumiose,Toxapex,,Seafolk,Chansey,Hitmonlee,Pidgeot,Weezing,Sandslash,Onix,Beedrill,Mismagius,Aegislash,Magmar,Tentacruel,Victreebel,Zapdos,Alakazam,Jynx,Hydreigon,Umbreon,Sylveon,Squirtle,Chikorita,,Piplup,Tepig,Chespin,Litten,Plume (Archen),507,Umbreon,Zapdos,,Lugia,,,Dialga,,,,,Yveltal,,,,,
6/22/2017 2:33:48,Electivire,Jynx,"Silver, Crystal, Ruby, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, HeartGold, SoulSilver, White, Black 2, X, Y, Omega Ruby",Platinum,Dragon,Fairy,Alakazam,Blue,Bruno,Pallet,Tyranitar,Clair,Koga,Ecruteak,Swampert,Wallace,Drake,Brandon,Littleroot,121,Electivire,Volkner,379,Flint,Thorton,Fight Area,Kyurem,Cilan,Marshal,Opelucid,Diggersby,Wulfric,Siebold,Kiloude,Solgaleo,Ilima,Tapu Village,Smeargle,Lucario,Staraptor,Drapion,Garchomp,Tyranitar,Ledian,Dusknoir,Steelix,Magmortar,Swampert,Meganium,Electivire,Alakazam,Glalie,Salamence,Darkrai,Sylveon,Charmander,Chikorita,Mudkip,Piplup,Oshawott,Froakie,Rowlet,Skull (Cranidos),615,Leafeon,Zapdos,Raikou,Lugia,Rayquaza,Registeel,Dialga,Uxie,Virizion,Tornadus,Zekrom,Zygarde,Tapu Bulu,Guzzlord,Arceus,Solgaleo,Latios
6/22/2017 2:31:12,Crobat,Golem,"Red, Yellow, Gold, Crystal, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Black 2,Dark,Fighting,Vaporeon,Erika,Lorelei,,Crobat,Jasmine,Karen,Ecruteak,Blaziken,Juan,Sidney,Lucy,Lilycove,345,Honchkrow,Volkner,248,Lucian,Dahlia,Snowpoint,Volcarona,Elesa,Grimsley,Humilau,Aegislash,Valerie,Wikstrom,Anistar,Cutiefly,Nanu,Malie,Cincinno,Blaziken,Salamence,Crobat,Quagsire,Lycanroc,Galvantula,Mimikyu,Metagross,Volcarona,Greninja,Shaymin,Heliolisk,Gardevoir,Glaceon,Garchomp,Honchkrow,Sylveon,Bulbasaur,Totodile,Torchic,Piplup,Snivy,Froakie,Popplio,Claw (Anorith),459,Sylveon,Articuno,Raikou,Ho-oh,Kyogre,Registeel,Giratina,Azelf,Virizion,Landorus,Reshiram,Xerneas,Tapu Fini,Kartana,Shaymin,Lunala,Latios
6/22/2017 2:31:04,Tyranitar,Pansage,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Leaf Green, Diamond, Platinum, SoulSilver, Y, Omega Ruby, Alpha Sapphire, Sun",Gold,Rock,Fighting,Articuno,Blaine,Lance,Celadon,Tyranitar,Clair,Karen,Blackthorn,Sceptile,Flannery,Drake,Lucy,Pacifidlog,374,Torterra,Volkner,248,Lucian,Palmer,Twinleaf,Braviary,Drayden,Caitlin,,Xerneas,Wulfric,Drasna,Snowbelle,Primarina,Mallow,Seafolk,Pidgeot,Blaziken,Ho-oh,Venusaur,Rhydon,Tyranitar,Beedrill,Chandelure,Steelix,Arcanine,Gyarados,Sceptile,Zapdos,Mewtwo,Articuno,Rayquaza,Umbreon,Xerneas,Bulbasaur,Chikorita,Treecko,Turtwig,Snivy,Fenniken,Popplio,Root (Lileep),356,Umbreon,Articuno,Suicune,Ho-oh,Rayquaza,Regice,Dialga,Azelf,Cobalion,Landorus,Reshiram,Xerneas,Tapu Koko,Necrozma,Deoxys,Solgaleo,Latios
6/22/2017 2:30:23,Bisharp,Garbodor,"Yellow, Crystal, Ruby, Sapphire, Emerald, Fire Red, Diamond, Platinum, SoulSilver, White, Black 2, Y, Alpha Sapphire, Sun",Emerald,Dragon,Normal,Arcanine,Blue,Lance,Cinnabar,Tyranitar,Chuck,Will,Cianwood,Metagross,Winona,Drake,Spenser,Sootopolis,424,Torterra,Crasher Wake,248,Lucian,Thorton,Snowpoint,Bisharp,Clay,Grimsley,Aspertia,Greninja,Olympia,Drasna,Laverre,Buzzwole,Hapu,Iki,,,,,,,,,,,,,,,,,,,Squirtle,Cyndaquil,Torchic,Turtwig,Snivy,Froakie,Rowlet,Claw (Anorith),174,Vaporeon,Articuno,Entei,Lugia,Rayquaza,Regirock,Giratina,Azelf,Terrakion,Thundurus,Kyurem,Yveltal,Tapu Koko,Buzzwole,Mew,Solgaleo,Latios
6/22/2017 2:29:25,Crobat,Eevee,"Red, Crystal, Emerald, Diamond, Platinum, HeartGold, Black, White, Black 2, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Emerald,Dragon,Fairy,Rhyhorn,Brock,Lance,Cinnabar,Crobat,Whitney,Koga,Goldenrod,Swampert,Juan,Sidney,Brandon,Sootopolis,345,Luxray,Crasher Wake,781,Aaron,Palmer,Snowpoint,Haxorus,Brycen,Grimsley,Castelia,Greninja,Wulfric,Siebold,Lumiose,Rowlet,Mallow,Hau'oli,Starly,Hitmonlee,Crobat,Crobat,Swampert,Rockruff,Flygon,Gengar,Magnemite,Infernape,Swampert,Rowlet,Luxray,Raichu,Swinub,Salamence,Umbreon,,Charmander,Cyndaquil,Mudkip,Chimchar,Snivy,Froakie,Rowlet,Helix (Omanyte),356,Umbreon,Zapdos,Raikou,Ho-oh,Rayquaza,Regice,Giratina,Azelf,Keldeo,Thundurus,Zekrom,Zygarde,Tapu Koko,Kartana,Darkrai,Solgaleo,Latios
6/22/2017 2:28:54,Lucario,Tentacool,"Blue, Yellow, Crystal, Emerald, Platinum, HeartGold, Black, White 2, Y, Alpha Sapphire, Sun, Moon",Platinum,Fire,Fairy,Ninetales,Giovanni,Agatha,Vermilion,Tyranitar,Jasmine,Koga,Ecruteak,Rayquaza,Wattson,Drake,Brandon,Pacifidlog,424,Lucario,Crasher Wake,248,Flint,Palmer,Sunyshore,Serperior,Drayden,Grimsley,Castelia,Greninja,Wulfric,Drasna,Snowbelle,Decidueye,Kahili,Po Town,Cinccino,Lucario,Pidgeot,Crobat,Hippowdon,Tyranitar,Galvantula,Marowak,Empoleon,Infernape,Greninja,Serperior,Luxray,Espeon,Weavile,Garchomp,Darkrai,Ninetales,Charmander,Cyndaquil,Mudkip,Chimchar,Snivy,Froakie,Rowlet,Armor (Shieldon),507,Espeon,Zapdos,Suicune,Lugia,Rayquaza,Registeel,Giratina,Azelf,Terrakion,Thundurus,Reshiram,Yveltal,Tapu Koko,Necrozma,Darkrai,Lunala,Latias
6/22/2017 2:27:06,Alakazam,Rhyperior,"Red, Blue, Yellow, Platinum, HeartGold, Black 2, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Alpha Sapphire,Psychic,Flying,Alakazam,Sabrina,Lance,Cinnabar,Espeon,Morty,Koga,Goldenrod,Blaziken,Wallace,Drake,Noland,Littleroot,374,Regigigas,Fantina,379,Flint,Thorton,Jubilife,Scrafty,,Grimsley,Driftveil,Hoopa,Clemont,Siebold,Lumiose,Marshadow,Nanu,Iki,Zangoose,Blaziken,Skarmory,Ariados,Krookodile,Aggron,Vivillon,Marshadow,Metagross,Groudon,Greninja,Breloom,Vikavolt,Alakazam,Weavile,Rayquaza,Scrafty,Magearna,Squirtle,Cyndaquil,Torchic,Turtwig,Snivy,Froakie,Rowlet,Dome (Kabuto),356,Espeon,Zapdos,Suicune,Ho-oh,Rayquaza,Regirock,Giratina,Azelf,Keldeo,Landorus,Reshiram,Yveltal,Tapu Lele,Pheromosa,Mew,Lunala,Latios
6/22/2017 2:24:50,Volcarona,Parasect,"Yellow, Ruby, Sapphire, Emerald, Fire Red, Diamond, Platinum, SoulSilver, White, Black 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Y,Psychic,Flying,Jigglypuff,Erika,Bruno,Lavender,Espeon,Clair,Bruno,Cianwood,Masquerain,Wattson,Phoebe,,Fortree,536,Garchomp,Crasher Wake,781,Aaron,,,Volcarona,Iris,Grimsley,Humilau,Hawlucha,Korrina,Siebold,Cyllage,Tsareena,Nanu,Tapu Village,Zangoose,Heracross,Masquerain,Toxicroak,Garchomp,Rhydon,Volcarona,Golurk,Metagross,Volcarona,Wooper,Grovyle,Zapdos,Espeon,Vanilluxe,Salamence,Zorua,Florges,Bulbasaur,Chikorita,Torchic,Chimchar,Snivy,Fenniken,Popplio,Plume (Archen),174,Espeon,Articuno,Raikou,Lugia,Kyogre,Regice,Giratina,Azelf,Terrakion,Landorus,Zekrom,Yveltal,Tapu Fini,Nihilego,Jirachi,Solgaleo,Latios
6/22/2017 2:24:37,Mammoswine ,Grumpig,"Emerald, Fire Red, White",Emerald,Grass,Water,Ivysaur,Brock,Agatha,Fuchsia,Heracross,,,,Ralts,Juan,Glacia,Noland,Fortree,536,Mamoswine,,781,,,,Ferrothorn,,,Mistralton,Slurpuff,,,,Mudsdale,,,Snorlax,Heracross,Swellow,Ivysaur,Mamoswine,Aerodactyl,Heracross,Haunter,Ferrothorn,Growlithe,Empoleon,Ferrothorn,Togedemaru,Ralts,Mamoswine,Kingdra,Umbreon,Mimikyu,Bulbasaur,Chikorita,Mudkip,Piplup,Tepig,Chespin,Rowlet,Old Amber (Aerodactyl),615,Umbreon,Zapdos,Entei,Ho-oh,Groudon,Registeel,Dialga,,Terrakion,Landorus,Zekrom,Yveltal,Tapu Bulu,Kartana,Volcanion,Solgaleo,Latios
6/22/2017 2:23:14,Vaporeon,Magnemite,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Pearl, Platinum, SoulSilver, Black, Black 2, X, Y, Alpha Sapphire, Sun",Y,Psychic,Steel,Vaporeon,Misty,Lance,Lavender,Espeon,Jasmine,Karen,Goldenrod,Breloom,Winona,Phoebe,Greta,Fortree,65,Luxray,Byron,846,Bertha,Dahlia,Snowpoint,Emboar,Roxie,Caitlin,Castelia,Dedenne,Clemont,Drasna,Lumiose,Lycanroc,Lana,Hau'oli,Cinccino,Emboar,Crobat,Crobat,Nidoqueen,Lycanroc,Joltik,Gengar,Solgaleo,Emboar,Vaporeon,Rowlet,Raichu,Espeon,Sneasel,Latias,Absol,Gardevoir,Squirtle,Cyndaquil,Mudkip,Chimchar,Tepig,Fenniken,Rowlet,Jaw (Tyrunt),227,Vaporeon,Zapdos,Raikou,Lugia,Kyogre,Registeel,Giratina,Uxie,Keldeo,Thundurus,Zekrom,Yveltal,Tapu Lele,Nihilego,Mew,Solgaleo,Latias
6/22/2017 2:22:22,,,"Red, Platinum, Black, Black 2, Sun",Black 2,Water,,Dewgong,,,,Quilava,,,,Mudkip,,,,,374,Riolu,,781,,,,Oshawott,,,,Greninja,,,,Popplio,Ilima,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,,,,,,,,,,,,,,,,,
6/22/2017 2:22:20,Latias,Starmie,"Red, Yellow, Silver, Ruby, Fire Red, Diamond, HeartGold, Black, White, Black 2, White 2, X, Moon",Black,Ghost,Rock,Weezing,,,,Ariados,Jasmine,,,Latias,,,,,374,Drifloon,,379,,,,Musharna,,Shauntal,Driftveil,Klefki,,,,Lurantis,,,Teddiursa,Pancham,Drifloon,Weezing,Cubone,Crustle,Ariados,Froslass,Klefki,Quilava,Politoed,Lurantis,Raichu,Musharna,Beartic,Latias,Honchkrow,Spritzee,Bulbasaur,Chikorita,Mudkip,Turtwig,Oshawott,Froakie,Rowlet,Root (Lileep),459,Jolteon,,Entei,,,,Giratina,,Virizion,,Reshiram,,,,Victini,Lunala,Latias
6/22/2017 2:20:49,Blaziken,Bidoof,"Red, Yellow, Crystal, Ruby, Sapphire, Emerald, Fire Red, Diamond, Pearl, Platinum, SoulSilver, Black, White, Black 2, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Sun,Fire,Ice,Dragonite,Giovanni,Lance,Pallet,Tyranitar,Whitney,Koga,Azalea,Blaziken,Norman,Drake,Brandon,Sootopolis,121,Darkrai,Volkner,277,Flint,Palmer,Sunyshore,Ferrothorn,Iris,Shauntal,Anville,Aegislash,Valerie,Siebold,Lumiose,Toxapex,Mallow,Hau'oli,Eevee,Blaziken,Togekiss,Toxapex,Garchomp,Aerodactyl,Scizor,Gengar,Magnezone,Blaziken,Milotic,Sceptile,Pikachu,Gardevoir,Glaceon,Garchomp,Darkrai,Clefable,Charmander,Cyndaquil,Torchic,Chimchar,Snivy,Froakie,Popplio,Helix (Omanyte),363,Sylveon,Zapdos,Suicune,Lugia,Rayquaza,Registeel,Giratina,Azelf,Keldeo,Landorus,Kyurem,Xerneas,Tapu Koko,Kartana,Darkrai,Solgaleo,Latios
6/22/2017 2:18:20,Rhyperoir,Pidove,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Emerald, Fire Red, Leaf Green, Diamond, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun",HeartGold,Steel,Grass,Dragonite,Blaine,Bruno,Fuchsia,Scizor,Pryce,Bruno,Goldenrod,Slaking,Flannery,Phoebe,Spenser,Mossdeep,536,Rhyperior,Crasher Wake,846,Flint,Dahlia,Snowpoint,Genesect,Elesa,Grimsley,Nimbasa,Aegislash,Wulfric,Drasna,Snowbelle,Golisopod,Mallow,Seafolk,Slaking,Primeape,Dragonite,Muk,Rhyperior,Rhyperior,Beedrill,Dusknoir,Scizor,Houndoom,Kingler,Abomasnow,Raikou,Metagross,Abomasnow,Dragonite,Houndoom,Mimikyu,Bulbasaur,Totodile,Torchic,Piplup,Snivy,Fenniken,Rowlet,Dome (Kabuto),507,Glaceon,Zapdos,Raikou,Ho-oh,Rayquaza,Registeel,Dialga,Azelf,Keldeo,Thundurus,Zekrom,Yveltal,Tapu Koko,Guzzlord,Genesect,Cosmog,Latios
6/22/2017 2:18:06,Latios,Jynx,"Red, Yellow, Crystal, Emerald, Fire Red, Pearl, Platinum, HeartGold, White, White 2, Y, Omega Ruby, Moon",Platinum,Dragon,Normal,Charizard,Brock,Lance,Pallet,Umbreon,Clair,Koga,Ecruteak,Latios,Winona,Drake,Brandon,Mossdeep,374,Lucario,Volkner,379,Flint,Palmer,Canalave,Krookodile,Clay,Caitlin,Undella,Greninja,Clemont,Malva,Snowbelle,Lycanroc,Nanu,Heahea,Silvally,Lucario,Articuno,Crobat,Gliscor,Lycanroc,Scizor,Gengar,Lucario,Charizard,Greninja,Sceptile,Luxray,Latias,Articuno,Latios,Umbreon,Sylveon,Charmander,Cyndaquil,Treecko,Chimchar,Oshawott,Froakie,Rowlet,Old Amber (Aerodactyl),507,Umbreon,Articuno,Suicune,Ho-oh,Rayquaza,Regice,Giratina,Azelf,Cobalion,Landorus,Reshiram,Yveltal,Tapu Koko,Kartana,Darkrai,Lunala,Latios
6/22/2017 2:14:52,Espurr,Jynx,"Red, Emerald, Leaf Green, Diamond, Pearl, Platinum, HeartGold, SoulSilver, White, Black 2, White 2, Y, Omega Ruby, Alpha Sapphire, Sun",White 2,Electric,Ice,Pidgeot,Brock,Lance,Celadon,Ampharos,Jasmine,Bruno,Goldenrod,Mudkip,Wattson,Sidney,Anabel,Mauville,287,Darkrai,Crasher Wake,257,Aaron,Palmer,Resort Area,Chandelure,Skyla,Shauntal,Undella,Espurr,Clemont,Malva,Lumiose,Tapu Koko,Nanu,Seafolk,Stoutland,Mienshao,Staraptor,Toxicroak,Excadrill,Rockruff,Volcarona,Gengar,Aegislash,Chandelure,Samurott,Torterra,Ampharos,Espurr,Kyurem,Noivern,Darkrai,Tapukoko,Charmander,Cyndaquil,Mudkip,Turtwig,Oshawott,Froakie,Popplio,Cover (Tirtouga),363,Umbreon,Articuno,Entei,Ho-oh,Rayquaza,Regice,Dialga,Azelf,Virizion,Landorus,Zekrom,Yveltal,Tapu Koko,Buzzwole,Darkrai,Solgaleo,Latias
6/22/2017 2:12:48,Espeon,Gulpin,"Yellow, Gold, Diamond, SoulSilver, X, Alpha Sapphire, Sun",Gold,Bug,Ice,Butterfree,Sabrina,Bruno,Pewter,Espeon,Bugsy,Bruno,Azalea,Dustox,Tate & Liza,Phoebe,Anabel,Verdanturf,83,Gallade,Roark,846,Flint,Palmer,Twinleaf,Leavanny,Cilan,Caitlin,Black City/White Forest,Delphox,Olympia,Siebold,Kiloude,Rowlet,Lana,Seafolk,Ditto,Lucario,Pidgeot,Beedrill,Quagsire,Onix,Dustox,Misdreavus,Steelix,Typhlosion,Lombre,Rowlet,Ampharos,Espeon,Swinub,Flygon,Umbreon,Sylveon,Charmander,Cyndaquil,Mudkip,Chimchar,Tepig,Fenniken,Rowlet,Helix (Omanyte),267,Espeon,Zapdos,Raikou,Ho-oh,Rayquaza,Registeel,Giratina,Uxie,Cobalion,Landorus,Reshiram,Xerneas,Tapu Fini,Xurkitree,Celebi,Solgaleo,Latias
6/22/2017 2:11:57,Spheal,Turtwig,"Red, Blue, Yellow, Crystal, Sapphire, Diamond, Y, Omega Ruby, Moon",Diamond,Fighting,Normal,Jigglypuff,Brock,Agatha,Pallet,Teddiursa,Falkner,Karen,Cianwood,Makuhita,Norman,Drake,Lucy,Sootopolis,536,Lucario,Crasher Wake,781,Flint,Darach,Solaceon,,,,,Sylveon,,,,Tapu Fini,Hala,Hau'oli,,,,,,,,,,,,,,,,,,,Squirtle,Totodile,Treecko,Piplup,,Froakie,Popplio,Old Amber (Aerodactyl),356,Umbreon,Zapdos,Suicune,Lugia,Rayquaza,Regice,Dialga,Mesprit,Terrakion,,,Xerneas,Tapu Fini,Celesteela,Mew,Cosmog,Latios
6/22/2017 2:11:23,Scizor,Diglett,"Red, Gold, Emerald, Leaf Green, Platinum, HeartGold, White, White 2, Y, Alpha Sapphire, Sun",Gold,Steel,Fairy,Kingler,Blaine,Bruno,Fuchsia,Scizor,Morty,Bruno,Goldenrod,Metagross,Winona,Drake,Lucy,Fortree,121,Bastiodon,Byron,0,Lucian,Palmer,Oreburg,Galvantula,Drayden,Marshal,Castelia,Trevenant,Ramos,Wikstrom,Geosenge,Golisopod,Mallow,Seafolk,Kangaskhan,Heracross,Pidgeot,Crobat,Steelix,Golem,Scizor,Gengar,Metagross,Houndoom,Kingler,Exeggutor,Jolteon,Alakazam,piloswine,Kingdra,Tyranitar,Marill,Bulbasaur,Cyndaquil,Mudkip,Turtwig,Oshawott,Chespin,Rowlet,Helix (Omanyte),356,Jolteon,Zapdos,Raikou,Ho-oh,Groudon,Registeel,Dialga,Azelf,Cobalion,Thundurus,Zekrom,Yveltal,Tapu Koko,Xurkitree,Celebi,Solgaleo,Latias
6/22/2017 2:10:45,Lapras,Tentacool,"Red, Gold, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, HeartGold, Black, White, Black 2, X, Alpha Sapphire, Moon",Diamond,Ice,Steel,Lapras,Giovanni,,Vermilion,Lugia,,,,Latios,Norman,Drake,,Slateport,536,Garchomp,Byron,277,Flint,,Hearthome,Samurott,Skyla,,Nuvema,Greninja,Korrina,Drasna,Anistar,Incineroar,Kiawe,Paniola,chansey,Blaziken,Pidgeot,Muk,Swampert,Rockruff,scyther,Gengar,steelix,charizard,Empoleon,Venusaur,Pikachu,Gardevoir,Spheal,Garchomp,Poochyena,Sylveon,Charmander,Chikorita,Treecko,Piplup,Snivy,Froakie,Litten,Skull (Cranidos),459,Eevee,Zapdos,Entei,Lugia,Rayquaza,Regice,Dialga,Uxie,Virizion,Thundurus,Zekrom,Yveltal,,,Celebi,Cosmoem,Latios
6/22/2017 2:09:29,Bulbasaur,Simipour,"Emerald, Fire Red, Diamond, Pearl, SoulSilver, Black, X, Alpha Sapphire, Sun, Moon",Fire Red,Grass,Dark,Bulbasaur,Koga,Agatha,Cerulean,Noctowl,Clair,Koga,Goldenrod,Ludicolo,Tate & Liza,Phoebe,Lucy,Lilycove,83,Roserade,Maylene,781,Lucian,,Hearthome,Jellicent,,Caitlin,,Pumpkaboo,Olympia,,Laverre,Decidueye,Acerola,Malie,Drampa,Breloom,Noctowl,Muk,Claydol,Cradily,Golisopod,Duskull,Mawile,Arcanine,Ludicolo,Bulbasaur,Electivire,Medicham,Froslass,Kingdra,Honchkrow,Clefable,Bulbasaur,Totodile,Mudkip,Turtwig,Snivy,Chespin,Rowlet,Root (Lileep),174,Vaporeon,Articuno,Suicune,Lugia,Kyogre,Regice,Giratina,Uxie,Virizion,,Reshiram,Xerneas,Tapu Bulu,Nihilego,Celebi,Lunala,Latios
6/22/2017 2:07:40,pidgey,feebas,"Emerald, Pearl, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, Y, Alpha Sapphire",HeartGold,Flying,Fairy,Pidgey,Blue,Bruno,Celadon,Furret,Pryce,Karen,Cherrygrove,Latias,Roxanne,Glacia,Lucy,Pacifidlog,0,Togekiss,Volkner,0,Lucian,Argenta,Resort Area,Zoroark,Skyla,Caitlin,Black City/White Forest,Noivern,Wulfric,Drasna,Aquacorde,Litten,Sophocles,Seafolk,pidgey,hitmontop,pidgey,vileplume,excadrill,tyranitar,volcarona,gengar,aggron,volcarona,Totodile,venusaur,raichu,mew,articuno,dragonite,tyranitar,togekiss,Squirtle,Totodile,Treecko,Turtwig,Tepig,Fenniken,Rowlet,Helix (Omanyte),363,Umbreon,Articuno,Suicune,Ho-oh,Rayquaza,Regirock,Dialga,Azelf,Terrakion,Tornadus,Reshiram,Yveltal,Tapu Bulu,Nihilego,Mew,Cosmog,Latias
6/22/2017 2:05:12,,,"Blue, Yellow, Gold, Silver, Crystal, Emerald, Fire Red, Leaf Green, Platinum, HeartGold, SoulSilver, White, Black 2, Alpha Sapphire",Silver,Ice,Fairy,Wartortle,,,,Typhlosion,Chuck,Koga,,Shedinja,Wattson,,,,374,Rampardos,,846,,,,Kyurem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squirtle,Cyndaquil,Treecko,Turtwig,Snivy,,,Skull (Cranidos),459,Umbreon,Zapdos,Raikou,Lugia,,Regirock,Giratina,,Terrakion,,Kyurem,Xerneas,,,,,
6/22/2017 2:05:10,,,"Blue, Yellow, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Platinum,Water,Normal,Squirtle,Sabrina,Lorelei,Celadon,Quagsire,Whitney,Karen,Ecruteak,Zangoose,Flannery,Drake,Anabel,Pacifidlog,536,Turtwig,Maylene,248,Aaron,Dahlia,Resort Area,Volcarona,Elesa,Shauntal,Black City/White Forest,Tyrantrum,Korrina,Siebold,Anistar,Palossand,Mallow,Malie,,,,,,,,,,,,,,,,,,,Squirtle,Totodile,Mudkip,Turtwig,Snivy,Froakie,Litten,Jaw (Tyrunt),507,Vaporeon,Zapdos,Raikou,Lugia,Kyogre,Regice,Palkia,Azelf,Virizion,Landorus,Zekrom,Yveltal,Tapu Koko,Xurkitree,Celebi,Solgaleo,Latios
